Title,Location,Company,Salary,Sponsored,Description
Test Engineer,"Ulsoor H O, Karnataka",Samata.ai,"₹7,00,000 - ₹12,00,000 a year",Organic,"Deep technical knowledge and hands on experience in designing and building software test automation framework and test suites.
Experience and working knowledge device automation, android, iOS, and web applications
Agile experience.
Ability to triage/troubleshoot defects providing detailed issue analysis to software developers
Team player with desire to learn and grow in the role to take on additional challenges
Good written and verbal communication skills
Experience defining and maintaining detailed test results
Created detailed well-structured test plan and test cases for white box and black box testing
Job Types: Full-time, Contract
Salary: ₹700,000.00 - ₹1,200,000.00 per year
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Hybrid Mobile App Developer min. 1 yrs exp,"Salt Lake City, West Bengal",Primacy Infotech Pvt Ltd,"₹10,000 - ₹30,000 a month",Organic,"Job Summary
Must have in the development of a Hybrid Mobile application using Ionic / Angular JS / or React Native.
Should have Excellent technical knowledge on HTML, HTML5, CSS, CSS3, JavaScript, J-Query skills.
Responsibilities and Duties
We are looking for a dedicated Mobile application Developer with at least 1 years of experience in the same domain.
Strong in JavaScript with a minimum of 1 year experience other front end development technologies (HTML/CSS, etc.)
Maintain high level of Security Standards and adhere to Standards
Follow best coding practices & ensure all codes are in compliance to industry standards
Follow Agile Methodology for development
Work as a supportive team player
Co-ordinate with external teams
Demonstrate positive & can do attitude
Analyze & technical design:
*
Job Type: Full-time
Salary: ₹10,000.00 - ₹30,000.00 per month
Experience:
Hybrid app Developer: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Microsoft Developer,"Bengaluru, Karnataka",ITC Infotech,None,Organic,"3+ years of Xamarin Forms Application development experience using Visual Studio and Mac System for Android, iOS and Windows Phone
Deep understanding of Xamarin Forms Architecture (Both Android and iOS)
Experience with different NuGet packages, 3rd party SDKs and integration.
Experience working with remote data via REST and JSON using REST web services.
Experience in Push Notification Services, Memory Management, SQLite and latest Android APIs.
Experience working network methodologies.
Passion for learning new technologies and eagerness to collaborate with other creative minds.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
Solid understanding of the full mobile development life cycle.
Ability to translate concept designs into user interfaces on mobile devices
Understanding of system and application performance limits and characteristics
Code profiling and static analysis tools
Use of Instruments for measuring and improving app performance
Experience with Distributed Version Control systems (Git, SVN, TFS)
Demonstrable capabilities in database (Specifically SQLite)
Bachelor's degree in Computer Science/Information Technology or equivalent.
3+ years of overall programming experience.
Committed to test driven development"
CIEL/SEL/13847: Sr Android Developer,"Bengaluru, Karnataka",CIEL HR Services,None,Organic,"Responsibilities
:- Develop Android apps for Vital using React Native
Work with the back-end team to integrate APIs
Handle app performance and errors
Requirements
:- Minimum 5 years of experience in developing scalable Android apps
Expert in data structures and algorithms"
Android Developer,"Ahmedabad, Gujarat",Breenda HR Solutions,"₹10,000 - ₹20,000 a month",Organic,"Responsible for requirement analysis,
Mobile UI design,
Web service integration,
Android studio expertize,
Android development,
SQLite database or other,
Testing and project delivery.
Added advantage if having knowledge of library integrations like firebase, google map, payment SDKs, and other third party libraries etc.
Required Candidate profile
Must have work on live projects and end to end delivery.
Good experience in Android mobile app development.
Job Type: Full-time
Salary: ₹10,000.00 - ₹20,000.00 per month
Experience:
Android development: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
No"
Sr. Android Developer,"Mohali, Punjab",Ghrix Technologies Pvt. Ltd.,"₹20,000 - ₹40,000 a month",Organic,"We are looking for a qualified Android developer to join our app development team. You will be working with our engineers/ developers to develop and maintain high quality mobile application features. If you’re passionate about mobile platforms and translating code into user-friendly apps, we would like to meet you.
As a Sr. Android developer, you’ll collaborate with internal teams to develop functional mobile applications, while working in a fast-paced environment. Ultimately, you should be able to design and build the next generation of our mobile applications.
What we are looking for:
Knowledge of Firebase, RealmDB
Knowledge of MVP / MVVM
Knowledge of Kotlin is good to have
Sound knowledge of Android Activity life-cycle and different applications.
Responsibilities:
1. Support the entire application lifecycle (concept, design, test, release and support)
2. Produce fully functional mobile applications writing clean code
3. Gather specific requirements and suggest solutions
4. Write unit and UI tests to identify malfunctions
5. Troubleshoot and debug to optimize performance
6. Design interfaces to improve user experience
7. Liaise with Product development team to plan new features
8. Ensure new and legacy applications meet quality standards
9. Research and suggest new mobile products, applications and protocols
10. Stay up-to-date with new technology trends
11. Design and build advanced applications for Android platform
12. Unit-test code for robustness, including edge cases, usability, and general reliability
13. Improving application performance, optimization for loading times
14. Continuously discover, evaluate, and implement new technologies to maximize development efficiency
15. Familiarity with RESTful APIs to connect Android applications to back-end services.
16. Design, build and maintain high performance, reusable, and reliable Java code
17. Translate designs and wireframes into high-quality code.
18. Ensure the best possible performance, quality, and responsiveness of the application.
19. Identify and correct bottlenecks and fix bugs.
20. Experience consuming and/or designing REST APIs
21. Developing android mobile application by understanding the requirements given by clients.
22. Understanding the requirement specification for the product
23. Building and Designing advanced Android applications for Android platform.
24. Cross-functional team collaboration to design, define and ship new features
25. Developing, releasing, and maintaining Android Applications Required Experience, Skills and
Qualifications:
1. Proven work experience as a Mobile developer
2. Demonstrable portfolio of released applications on the App store or the Play Store
3. In-depth knowledge of Java/Kotlin
4. Experience with third-party libraries and APIs
5. Familiarity with OOP design principles
6. Excellent analytical skills with a good problem-solving attitude
7. Ability to perform in a team environment
8. BSc degree in Computer Science or relevant field
9. Skills - Android, Android Studio, SDK, Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes, Kotlin.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
Android Developmet: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Software Engineer -PHP-SQL,"Kochi, Kerala",Look4Services UK,"₹30,000 - ₹40,000 a month",Organic,"Job Description
Location: Remote Working (Due to Covid) / Kerala/ Visit to UK
Travel Required: Travel to UK/EU to Customer site When required*
Will Train Applicant(s): Will Train Applicant(s) New technology
Interview SKYPE: Look4Services / Zoom
Job Summary:
Look4Services is a consulting company based out of UK and we are looking for creative minded Software Engineers and technical Developers with sound development experience in both PHP/ Python coding for MVC applications for e-Commerce. Several years of knowledge of PHP frameworks (Codeigniter**, Laravel ), LAMP with independent self-managed and proactive attitude. Previous experience in App Development on Android and IOS would be advantages
The Candidates career will grow with the company at a critical state of our product launch (www.stardealmedical.com) and extend its capability. Training will be given on advanced tools and opportunities for R&D in VR, IOT and Data Science. On-Site visit to UK may be required after Covid restrictions are removed
Roles and Responsibilities:
· Analysis existing code for its improvements.
· Designing and developing websites using PHP frameworks such as CodeIgniter and Laravel
· Develop using design patterns with maximum Reuse and clean code
· Good hands-on skills in Object Oriented Programming
· Build efficient, testable, and reusable PHP modules
· Strong Integration development of RESTful Services and APIs
· Implementing appropriate Data algorithms
· Data Model and SQL Development in MySQL, SQLServer or MangoDB
· Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.}
· Performance tuning
Skills and Requirements:
· Experience and Strong knowledge of PHP web /MVC frameworks {{such as CodeIgniter, Laravel, Yii, etc ) and MySQL
· Understanding the fully synchronous behavior of PHP
· E-Commerce Design and process patterns
· Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
· Understanding accessibility and security compliance
· Development of CSS, JQueries and Reuse of Bootstrap and its customisation
· Integration of user-facing elements developed by front-end developers
· Develop Microservices based on RESTFul services /APIs
· Strong knowledge of the common PHP or web server exploits and their solutions
· User authentication and authorization between multiple systems, servers, and environments
· Proficient understanding of code versioning tools, such as Git
Additional Information:
· Self-Managed work style with proactive in team engagement
· Work with remote team members and coordinate development when required
· App and Unity Development skills is not mandatory but considered advantages
Education : Technical Or Degree Qualification (Computing and IT background with programming in Course work)
Job Type: Full-time
Salary: ₹30,000.00 - ₹40,000.00 per month
Experience:
PHP: 2 years (Required)
LAMP: 2 years (Required)
Microsoft or Linux: 1 year (Preferred)
My SQL: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Android App Developer,"Bhopal, Madhya Pradesh",PAHAL INFOSYSTEM PRIVATE LIMITED,"₹28,000 - ₹40,000 a month",Organic,"Android Mobile App Developer
Experience- Emulator, Android studio, Web Services, Api, Google cloud product, Firebase, Material Design
Job Type: Full-time
Salary: ₹28,000.00 - ₹40,000.00 per month
Experience:
android development: 3 years (Required)
android: 3 years (Required)
Java: 2 years (Required)
Industry:
Software Development
Work Remotely:
No"
Mobile App Developer,"Ranchi, Jharkhand",MILDTRIX BUSINESS SOLUTIONS PVT LTD,"₹2,00,000 - ₹6,00,000 a year",Organic,"Full time Mobile App Developer having 2+ Years of experience in Flutter, Node JS, Angular Or React.
Salary as per experience. Best in city.
Job Types: Full-time, Contract, Walk-In
Salary: ₹200,000.00 - ₹600,000.00 per year
Experience:
.Net: 1 year (Preferred)
software development: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Android Developer,"Ahmedabad, Gujarat",Breenda HR Solutions,"₹10,000 - ₹20,000 a month",Organic,"Responsible for requirement analysis,
Mobile UI design,
Web service integration,
Android studio expertize,
Android development,
SQLite database or other,
Testing and project delivery.
Added advantage if having knowledge of library integrations like firebase, google map, payment SDKs, and other third party libraries etc.
Required Candidate profile
Must have work on live projects and end to end delivery.
Good experience in Android mobile app development.
Job Type: Full-time
Salary: ₹10,000.00 - ₹20,000.00 per month
Experience:
Android development: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
No"
Trainee - Quality Analyst,"Gurgaon, Haryana",LeewayHertz,None,Organic,"Job Description:
Testing iPhone, iPad, Android and web applications for enterprises.
Must have in-depth knowledge of test cases and able to write the test cases.
Interacting with international customers to understand their application requirements.
Accountable to give the demo to the client.
Accountable to handle the client calls on daily basis.
Accountable to lead the project independently after the training program.
Must have knowledge of iOS and Android App Submissions.
Must have knowledge of Apple and Android Developer Portal.
Basic Knowledge of Automation testing tools : Selenium, Jmeter.
Candidate Profile:
Excellent written and verbal communication skills.
Must have strong Java Knowledge
Wiling to start his / her career in software testing domain
Available for immediate joining
Open for flexible work timings"
Flutter Developer - (3 months to 1 Year),"Mohali, Punjab",MyLex Infotech Pvt Ltd,"₹10,000 - ₹15,000 a month",Organic,"Greetings Of The Days !!!
We are looking for a "" Flutter Application Developer "" who possesses a passion to design and build the next generation of mobile applications with our team of talented developers.we are hiring for Mohali location.
Training provided by our team.**
Responsibilities and Duties
-Candidate should have knowledge of the Flutter framework, Dart and Java.
- Also, have knowledge of Android platform
-Write scalable and maintainable code solutions for complex engineering challenges.
-Unit-test code for robustness, including test cases, usability, and general reliability.
-Work with crossfunctional team including designers, information architects, backend developers to create optimum integration solutions.
-Understand and follow standards, guidelines, and best practices adopted in the project.
-Develop high quality Front End/UI patterns for mobile devices.
-Publish apps on the App Store.
Job Types: Full-time, Contract
Salary: ₹10,000.00 - ₹15,000.00 per month
Experience:
Flutter / Android: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Microsoft Developer,"Bengaluru, Karnataka",ITC Infotech,None,Organic,"3+ years of Xamarin Forms Application development experience using Visual Studio and Mac System for Android, iOS and Windows Phone
Deep understanding of Xamarin Forms Architecture (Both Android and iOS)
Experience with different NuGet packages, 3rd party SDKs and integration.
Experience working with remote data via REST and JSON using REST web services.
Experience in Push Notification Services, Memory Management, SQLite and latest Android APIs.
Experience working network methodologies.
Passion for learning new technologies and eagerness to collaborate with other creative minds.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
Solid understanding of the full mobile development life cycle.
Ability to translate concept designs into user interfaces on mobile devices
Understanding of system and application performance limits and characteristics
Code profiling and static analysis tools
Use of Instruments for measuring and improving app performance
Experience with Distributed Version Control systems (Git, SVN, TFS)
Demonstrable capabilities in database (Specifically SQLite)
Bachelor's degree in Computer Science/Information Technology or equivalent.
3+ years of overall programming experience.
Committed to test driven development"
Web And Mobile Application Tester,"Salt Lake City, West Bengal",Primacy Infotech Pvt Ltd,None,Organic,"Should have minimum 1 year of accessibility testing experience
Should have experience in testing of web applications
Should able to define web accessibility test scenarios and test conditions
Should develop detailed web accessibility test plans
Should have knowledge of accessibility related standards and guidelines
Should have knowledge of ADA/508/WCAG2.0 compliance
Should have experience in working with Accessibility tools for major browsers - Firefox, IE, Chrome and Safari & touch devices
Should have experience in using tools like JAWS, NVDA, VoiceOver, Zoomtext, Talkback. These are additional & good to have FireEyes, WAT, Chromevox, Androvox
Should be familiar with accessibility implementation techniques like right use of ARIA attributes, logical order & correct semantics
Experience with any accessibility testing tool would be considered a plus
Should have experience in using shortcuts and keystrokes for assistive technologies
Manual Job Responsibilities:
Must be well versed in Web and Mobile Application Testing
Must have experience in Functionality, Compatibility, Usability, Regression, Sanity, Smoke and System Testing
Must have experience with any Defect management tool.
Must have Test case writing Experience.
Must be aware of STLC, Bug life cycle, Agile and Software development life cycle.
Analyze Test Results
Analyze and Track Requirements.
Identify, Isolate and Track Bugs throughout Testing
Able to work on Multiple Projects
Able to work under Pressure
Strong Time management skills.
Job Types: Full-time, Part-time
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Mobile App/ Frontend/ React Native Developer,"Gurgaon, Haryana",Krenai Services Pvt. Ltd.,"₹3,00,000 - ₹4,00,000 a year",Organic,"About the company:
Krenai is India's most trusted e-commerce application platform that empowers SMEs, small retailers, and entrepreneurs to start their business online.With market presence for more than 2 years and serving 100+ globally recognized brands, we offer digital solutions for startups to big businesses across the globe. Our flexible hours, affordable rates and customer service make us the premier business solution provider. Team Krenai believes in making and maintaining an energetic environment not only for our buyers and sellers but also for the whole locality.
*
What we are looking for:
We are looking for an Mobile App Developer who possesses a passion for pushing mobile technologies to the limits. The app developer will work with our team of talented engineers to design and build the next generation of our mobile applications, you must have experience working with React Native, Firebase, Google Map Integration and Rest API Integration and you have at least 1 or 2 years of experience.
Who you are:
You are an ambitious problem solver who knows that technology is changing at a tremendous speed and what you learnt yesterday may not be relevant today. You have a BS/MS degree in Computer Science, Engineering or related subject from one of the leading IIT’s or equivalent with at least 1 or 2 years of experience with a working knowledge of the general mobile landscape, architectures, trends and emerging technologies. Also have proven mobile app development experience and possess a solid understanding of the full mobile development life cycle.
What you will do:
Work with a team of super smart engineering and business professionals with relevant industry and technical expertise. You will design and build advanced applications for the android platforms. You will collaborate with cross-functional teams to define, and implement new features, work with outside data sources and APIs and work on fixing bugs and improve the performance of the application and perpetually identify, assess and exercise new technologies to increase efficiency.
What you get:
A competitive package and a chance to participate in a life altering business plan that will fundamentally disrupt and change one of the largest industry segments in the country and the world.
*
Job Type: Full-time
Salary: ₹300,000.00 - ₹400,000.00 per year
Experience:
React Native: 1 year (Required)
Google Map and Rest API Integration: 1 year (Required)
total work: 2 years (Preferred)
Firebase: 1 year (Required)
Education:
Bachelor's (Required)"
Junior iOS Developer,"Kochi, Kerala",iRod Technologies,None,Organic,"Junior iOS Developers

Male Candidates only
3- 6 months internship course in Android Development.
Qualification : B tech, M tech, BCA, MCA"
Project Manager,"Mumbai, Maharashtra",S and S InfoTech and Software Pvt. Ltd,"₹35,000 - ₹50,000 a month",Organic,"S and S InfoTech and Software Pvt. Ltd. is an IT consulting company specializing in software development in Web-Based Application, BI Consultant and Solution provider. Our expertise is in Customized solutions Provider for various Industry Segments and BI Tools.
As IT Solution Provider, we are expertise in customized application development. We are already provided various custom based application for various industries. We are excellent in Microsoft Technology and development applications using Dot Net Technology using backend as Microsoft SQL Server.
As BI consultant, we are expert and having exposure of Data Warehousing and Data Migration. We are providing solutions for various clients across various countries where we deliver high quality services to clients with significant cost and time reductions.
Role Definition
He should carry excellent technical knowledge, having knowledge of multiple domains, developed many applications. He should able to manage team, decide the priorities, can able to calculate development time considering team and team load. He has to motivate team, monitor delivery, maintain customer relationship.
Responsibilities
1. Preparing project plan, understand client’s requirement
2. Team Management
3. Responsible to Delivery of Project
4. Communication with Customer & Maintain Relationship
5. Guide team members time to time and help them in day-to-day development, Train team members and suggest their improvement area
6. Recruit required team members
Skills
1. Experience of Project Management
2. Experience of Team Management
3. Technically expert in ASP.Net Technology, Microsoft SQL, Android App Development
4. Expert in development of web-based applications, mobile app development,
5. Can provide solution to customers and get it developed from developers
6. Knowledge of Software Development Life Cycle
7. Knowledge of BI, Development of Data Warehouse, Datamart, ETL Package will be added advantage
8. Must have experience of various industry domain knowledge
Job Type: Full-time
Salary: ₹35,000.00 - ₹50,000.00 per month
Experience:
Total: 4 years (Preferred)
Project Management: 2 years (Required)
Education:
Bachelor's (Required)
Required travel:
25% (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Test Engineer,"Ulsoor H O, Karnataka",Samata.ai,"₹7,00,000 - ₹12,00,000 a year",Organic,"Deep technical knowledge and hands on experience in designing and building software test automation framework and test suites.
Experience and working knowledge device automation, android, iOS, and web applications
Agile experience.
Ability to triage/troubleshoot defects providing detailed issue analysis to software developers
Team player with desire to learn and grow in the role to take on additional challenges
Good written and verbal communication skills
Experience defining and maintaining detailed test results
Created detailed well-structured test plan and test cases for white box and black box testing
Job Types: Full-time, Contract
Salary: ₹700,000.00 - ₹1,200,000.00 per year
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
React Native App engineer,"Bengaluru, Karnataka",Success Kingdom,"₹9,00,000 a year",Organic,"Require a very strong hands-on React Native App engineer having 6-7 years of overall experience and preferably having worked in product companies/startups.
Should have built and delivered apps both on iOS and Android. Strong understanding of javascript, how React architecture works, comprehension of basic React assumptions and components is a must.
Should have a good knowledge and hands-on experience of having used handy tools such as Sentry, ESLint, etc.
The developer should be a strong team player working very closely with a small tech team and be able to quickly understand use cases and build solutions on Android and iOS. Should have a strong engineering mindset and problem solving skills
Job Type: Full-time
Salary: ₹900,000.00 per year
Experience:
React Native : 5 years (Preferred)
work: 1 year (Preferred)
IOS Developer: 7 years (Preferred)
React Native Developer: 6 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Zoho Certified Developer,"Pune, Maharashtra",Intangles Lab Pvt Ltd,None,Organic,".In Depth knowledge of Zoho CRM, Desk,Books, Creator.
2.Should be an expert at Deluge and web programming.
3.Knowledge of android apps is good to have.
4.Should have worked on at least 4 projects and executed from start to end.
Job Type: Full-time
Experience:
Zoho Creator: 1 year (Preferred)
total work: 2 years (Preferred)
CRM Software: 1 year (Preferred)
Android app: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Housing rent subsidy:
No
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Android Developer (Kotlin),"Ahmedabad, Gujarat",codExalters Techlabs,"₹15,000 - ₹25,000 a month",Organic,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.
Responsibilities and Duties
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features.
Work with outside data sources and API’s
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Job Types: Full-time, Contract
Salary: ₹15,000.00 - ₹25,000.00 per month
Experience:
Android Development: 2 years (Preferred)
Education:
Bachelor's (Required)"
Software Engineer -PHP-SQL,"Kochi, Kerala",Look4Services UK,"₹30,000 - ₹40,000 a month",Organic,"Job Description
Location: Remote Working (Due to Covid) / Kerala/ Visit to UK
Travel Required: Travel to UK/EU to Customer site When required*
Will Train Applicant(s): Will Train Applicant(s) New technology
Interview SKYPE: Look4Services / Zoom
Job Summary:
Look4Services is a consulting company based out of UK and we are looking for creative minded Software Engineers and technical Developers with sound development experience in both PHP/ Python coding for MVC applications for e-Commerce. Several years of knowledge of PHP frameworks (Codeigniter**, Laravel ), LAMP with independent self-managed and proactive attitude. Previous experience in App Development on Android and IOS would be advantages
The Candidates career will grow with the company at a critical state of our product launch (www.stardealmedical.com) and extend its capability. Training will be given on advanced tools and opportunities for R&D in VR, IOT and Data Science. On-Site visit to UK may be required after Covid restrictions are removed
Roles and Responsibilities:
· Analysis existing code for its improvements.
· Designing and developing websites using PHP frameworks such as CodeIgniter and Laravel
· Develop using design patterns with maximum Reuse and clean code
· Good hands-on skills in Object Oriented Programming
· Build efficient, testable, and reusable PHP modules
· Strong Integration development of RESTful Services and APIs
· Implementing appropriate Data algorithms
· Data Model and SQL Development in MySQL, SQLServer or MangoDB
· Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.}
· Performance tuning
Skills and Requirements:
· Experience and Strong knowledge of PHP web /MVC frameworks {{such as CodeIgniter, Laravel, Yii, etc ) and MySQL
· Understanding the fully synchronous behavior of PHP
· E-Commerce Design and process patterns
· Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
· Understanding accessibility and security compliance
· Development of CSS, JQueries and Reuse of Bootstrap and its customisation
· Integration of user-facing elements developed by front-end developers
· Develop Microservices based on RESTFul services /APIs
· Strong knowledge of the common PHP or web server exploits and their solutions
· User authentication and authorization between multiple systems, servers, and environments
· Proficient understanding of code versioning tools, such as Git
Additional Information:
· Self-Managed work style with proactive in team engagement
· Work with remote team members and coordinate development when required
· App and Unity Development skills is not mandatory but considered advantages
Education : Technical Or Degree Qualification (Computing and IT background with programming in Course work)
Job Type: Full-time
Salary: ₹30,000.00 - ₹40,000.00 per month
Experience:
PHP: 2 years (Required)
LAMP: 2 years (Required)
Microsoft or Linux: 1 year (Preferred)
My SQL: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Sr. Android Developer,"Mohali, Punjab",Ghrix Technologies Pvt. Ltd.,"₹20,000 - ₹40,000 a month",Organic,"We are looking for a qualified Android developer to join our app development team. You will be working with our engineers/ developers to develop and maintain high quality mobile application features. If you’re passionate about mobile platforms and translating code into user-friendly apps, we would like to meet you.
As a Sr. Android developer, you’ll collaborate with internal teams to develop functional mobile applications, while working in a fast-paced environment. Ultimately, you should be able to design and build the next generation of our mobile applications.
What we are looking for:
Knowledge of Firebase, RealmDB
Knowledge of MVP / MVVM
Knowledge of Kotlin is good to have
Sound knowledge of Android Activity life-cycle and different applications.
Responsibilities:
1. Support the entire application lifecycle (concept, design, test, release and support)
2. Produce fully functional mobile applications writing clean code
3. Gather specific requirements and suggest solutions
4. Write unit and UI tests to identify malfunctions
5. Troubleshoot and debug to optimize performance
6. Design interfaces to improve user experience
7. Liaise with Product development team to plan new features
8. Ensure new and legacy applications meet quality standards
9. Research and suggest new mobile products, applications and protocols
10. Stay up-to-date with new technology trends
11. Design and build advanced applications for Android platform
12. Unit-test code for robustness, including edge cases, usability, and general reliability
13. Improving application performance, optimization for loading times
14. Continuously discover, evaluate, and implement new technologies to maximize development efficiency
15. Familiarity with RESTful APIs to connect Android applications to back-end services.
16. Design, build and maintain high performance, reusable, and reliable Java code
17. Translate designs and wireframes into high-quality code.
18. Ensure the best possible performance, quality, and responsiveness of the application.
19. Identify and correct bottlenecks and fix bugs.
20. Experience consuming and/or designing REST APIs
21. Developing android mobile application by understanding the requirements given by clients.
22. Understanding the requirement specification for the product
23. Building and Designing advanced Android applications for Android platform.
24. Cross-functional team collaboration to design, define and ship new features
25. Developing, releasing, and maintaining Android Applications Required Experience, Skills and
Qualifications:
1. Proven work experience as a Mobile developer
2. Demonstrable portfolio of released applications on the App store or the Play Store
3. In-depth knowledge of Java/Kotlin
4. Experience with third-party libraries and APIs
5. Familiarity with OOP design principles
6. Excellent analytical skills with a good problem-solving attitude
7. Ability to perform in a team environment
8. BSc degree in Computer Science or relevant field
9. Skills - Android, Android Studio, SDK, Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes, Kotlin.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
Android Developmet: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Android Developer,"Rajkot Saurastra, Gujarat",GOAL ENTREPRENEUR,"₹18,000 - ₹25,000 a month",Organic,"A candidate should be having good knowledge of android lanugage
Android studio experience
good experience in relevant post.
Job Type: Full-time
Salary: ₹18,000.00 - ₹25,000.00 per month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
Yes"
Android App Developer,"Bhopal, Madhya Pradesh",PAHAL INFOSYSTEM PRIVATE LIMITED,"₹28,000 - ₹40,000 a month",Organic,"Android Mobile App Developer
Experience- Emulator, Android studio, Web Services, Api, Google cloud product, Firebase, Material Design
Job Type: Full-time
Salary: ₹28,000.00 - ₹40,000.00 per month
Experience:
android development: 3 years (Required)
android: 3 years (Required)
Java: 2 years (Required)
Industry:
Software Development
Work Remotely:
No"
Mobile App Developer,"Ranchi, Jharkhand",MILDTRIX BUSINESS SOLUTIONS PVT LTD,"₹2,00,000 - ₹6,00,000 a year",Organic,"Full time Mobile App Developer having 2+ Years of experience in Flutter, Node JS, Angular Or React.
Salary as per experience. Best in city.
Job Types: Full-time, Contract, Walk-In
Salary: ₹200,000.00 - ₹600,000.00 per year
Experience:
.Net: 1 year (Preferred)
software development: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
PHP CODEIGNITER DEVELOPER,"Delhi, Delhi",Flamingo infotech,None,Organic,"Hiring PHP Codeigniter Developer
Skills required
Html/css
Bootstrap
Javascript
Ajax
Php codeigniter framework
Laravel
Api for android and ios
Experienced candidates may apply
Job Type: Full-time
Experience:
Laravel: 2 years (Preferred)
Php codeigniter: 2 years (Required)
Education:
Bachelor's (Preferred)
Licence:
Php codeigniter (Preferred)
Programming Languages needed:
PHP (Preferred)
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Android Developer (Kotlin),"Ahmedabad, Gujarat",codExalters Techlabs,"₹15,000 - ₹25,000 a month",Organic,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.
Responsibilities and Duties
Design and build advanced applications for the Android platform
Collaborate with cross-functional teams to define, design, and ship new features.
Work with outside data sources and API’s
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Job Types: Full-time, Contract
Salary: ₹15,000.00 - ₹25,000.00 per month
Experience:
Android Development: 2 years (Preferred)
Education:
Bachelor's (Required)"
Android Developer,"Rajkot Saurastra, Gujarat",GOAL ENTREPRENEUR,"₹18,000 - ₹25,000 a month",Organic,"A candidate should be having good knowledge of android lanugage
Android studio experience
good experience in relevant post.
Job Type: Full-time
Salary: ₹18,000.00 - ₹25,000.00 per month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
Yes"
